;time;windvelocity;precipitation;temperature
16943;2008-09-19;-999;   0.0;    9.7
16944;2008-09-20;-999;   0.0;   10.6
16945;2008-09-21;-999;   0.0;   13.4
16946;2008-09-22;-999;   0.6;   12.2
16947;2008-09-23;-999;   3.6;   12.7
16948;2008-09-24;-999;   0.0;   13.6
16949;2008-09-25;-999;   0.0;   13.5
16950;2008-09-26;-999;   0.0;   12.0
16951;2008-09-27;-999;   0.0;   10.2
16952;2008-09-28;-999;   2.7;   11.6
16953;2008-09-29;-999;   0.4;   10.7
16954;2008-09-30;-999;  15.8;   10.4
16955;2008-10-01;-999;   7.6;   10.8
16956;2008-10-02;-999;   4.4;   10.1
16957;2008-10-03;-999;  13.6;    8.5
16958;2008-10-04;-999;   2.5;    8.6
16959;2008-10-05;-999;  19.5;   10.0
16960;2008-10-06;-999;   0.0;   11.7
16961;2008-10-07;-999;   0.0;   13.1
16962;2008-10-08;-999;   0.0;   14.3
16963;2008-10-09;-999;   0.0;   12.0
16964;2008-10-10;-999;   0.0;   11.3
16965;2008-10-11;-999;   0.0;   14.1
16966;2008-10-12;-999;   0.0;   11.8
16967;2008-10-13;-999;   0.1;   13.9
16968;2008-10-14;-999;   2.8;   14.4
16969;2008-10-15;-999;   9.4;   12.6
16970;2008-10-16;-999;  15.8;    9.8
16971;2008-10-17;-999;   3.7;    8.7
16972;2008-10-18;-999;   0.2;    9.6
16973;2008-10-19;-999;   0.0;   11.4
16974;2008-10-20;-999;   0.0;   12.5
16975;2008-10-21;-999;   2.8;   12.0
16976;2008-10-22;-999;   0.0;    8.6
16977;2008-10-23;-999;   0.0;    8.7
16978;2008-10-24;-999;   1.0;    9.3
16979;2008-10-25;-999;   0.0;    9.5
16980;2008-10-26;-999;   6.6;   11.6
16981;2008-10-27;-999;   0.0;    8.7
16982;2008-10-28;-999;   0.1;    6.2
16983;2008-10-29;-999;   0.0;    3.8
16984;2008-10-30;-999;   1.9;    3.5
16985;2008-10-31;-999;   0.8;    4.0
16986;2008-11-01;-999;   1.6;    6.4
16987;2008-11-02;-999;   0.0;    7.2
16988;2008-11-03;-999;   0.0;    8.1
16989;2008-11-04;-999;   0.0;    8.9
16990;2008-11-05;-999;   0.8;    9.3
16991;2008-11-06;-999;   0.3;   10.2
16992;2008-11-07;-999;   0.0;   10.1
16993;2008-11-08;-999;   0.0;    8.1
16994;2008-11-09;-999;   1.2;    8.7
16995;2008-11-10;-999;   2.9;   11.8
16996;2008-11-11;-999;   2.6;   12.1
16997;2008-11-12;-999;   0.2;    8.4
16998;2008-11-13;-999;   1.9;    7.0
16999;2008-11-14;-999;   2.2;    8.2
17000;2008-11-15;-999;   0.4;   10.9
17001;2008-11-16;-999;   1.1;    8.0
17002;2008-11-17;-999;   0.0;    4.3
17003;2008-11-18;-999;   3.8;    5.5
17004;2008-11-19;-999;  14.7;    7.7
17005;2008-11-20;-999;   9.6;    7.3
17006;2008-11-21;-999;   5.5;    1.4
17007;2008-11-22;-999;   0.0;    0.2
17008;2008-11-23;-999;   0.0;    0.6
17009;2008-11-24;-999;   0.0;    0.6
17010;2008-11-25;-999;   0.0;    1.0
17011;2008-11-26;-999;   0.5;    4.5
17012;2008-11-27;-999;   0.0;    6.8
17013;2008-11-28;-999;   0.0;    4.3
17014;2008-11-29;-999;   1.2;    1.1
17015;2008-11-30;-999;   0.9;    1.1
17016;2008-12-01;-999;   0.2;    1.0
17017;2008-12-02;-999;   2.2;    3.8
17018;2008-12-03;-999;   7.6;    1.2
17019;2008-12-04;-999;   1.7;    2.4
17020;2008-12-05;-999;   1.4;    5.3
17021;2008-12-06;-999;   0.2;    4.4
17022;2008-12-07;-999;   0.6;    4.5
17023;2008-12-08;-999;   0.0;    4.4
17024;2008-12-09;-999;   1.5;    1.1
17025;2008-12-10;-999;   0.0;    1.7
17026;2008-12-11;-999;   0.4;    0.9
17027;2008-12-12;-999;   0.0;    0.5
17028;2008-12-13;-999;   0.0;    1.3
17029;2008-12-14;-999;   0.0;    4.0
17030;2008-12-15;-999;   0.0;    3.3
17031;2008-12-16;-999;   0.0;    3.0
17032;2008-12-17;-999;   1.6;    2.6
17033;2008-12-18;-999;   2.6;    3.3
17034;2008-12-19;-999;   1.7;    5.1
17035;2008-12-20;-999;   0.0;    6.5
17036;2008-12-21;-999;   0.8;    6.4
17037;2008-12-22;-999;   0.0;    8.2
17038;2008-12-23;-999;   0.4;    6.1
17039;2008-12-24;-999;   0.6;    6.4
17040;2008-12-25;-999;   0.0;    2.9
17041;2008-12-26;-999;   0.0;   -1.3
17042;2008-12-27;-999;   0.0;   -0.5
17043;2008-12-28;-999;   0.0;    0.3
17044;2008-12-29;-999;   0.0;   -2.6
17045;2008-12-30;-999;   0.0;   -5.0
17046;2008-12-31;-999;   0.0;   -4.7
17047;2009-01-01;-999;   0.3;   -0.4
17048;2009-01-02;-999;   0.0;   -1.7
17049;2009-01-03;-999;   7.6;   -0.6
17050;2009-01-04;-999;   6.8;    1.3
17051;2009-01-05;-999;   0.0;   -3.3
17052;2009-01-06;-999;   0.1;   -6.7
17053;2009-01-07;-999;   0.3;   -2.7
17054;2009-01-08;-999;   0.0;   -5.4
17055;2009-01-09;-999;   0.0;   -0.5
17056;2009-01-10;-999;   0.0;    1.0
17057;2009-01-11;-999;   0.0;    0.1
17058;2009-01-12;-999;   1.1;    5.4
17059;2009-01-13;-999;   3.7;    4.6
17060;2009-01-14;-999;   1.7;    3.4
17061;2009-01-15;-999;   0.0;    2.6
17062;2009-01-16;-999;   0.0;    1.6
17063;2009-01-17;-999;   0.4;    1.9
17064;2009-01-18;-999;   3.1;    4.3
17065;2009-01-19;-999;   4.1;    3.1
17066;2009-01-20;-999;   0.0;    4.3
17067;2009-01-21;-999;   0.0;    0.3
17068;2009-01-22;-999;   1.0;    2.3
17069;2009-01-23;-999;   7.6;    1.6
17070;2009-01-24;-999;   1.5;    3.8
17071;2009-01-25;-999;   0.0;    2.6
17072;2009-01-26;-999;   0.0;   -1.2
17073;2009-01-27;-999;   0.0;   -2.0
17074;2009-01-28;-999;   0.0;   -2.6
17075;2009-01-29;-999;   0.0;   -2.6
17076;2009-01-30;-999;   0.0;   -1.6
17077;2009-01-31;-999;   0.0;    1.3
17078;2009-02-01;-999;   0.2;   -1.7
17079;2009-02-02;-999;   0.0;    0.7
17080;2009-02-03;-999;   0.0;    2.2
17081;2009-02-04;-999;   2.1;    1.7
17082;2009-02-05;-999;   0.7;    3.1
17083;2009-02-06;-999;   0.0;    6.2
17084;2009-02-07;-999;   2.6;    2.7
17085;2009-02-08;-999;   0.0;    1.7
17086;2009-02-09;-999;   2.4;    1.1
17087;2009-02-10;-999;   9.0;    0.8
17088;2009-02-11;-999;   0.0;    0.7
17089;2009-02-12;-999;   0.0;   -1.5
17090;2009-02-13;-999;   5.7;   -1.7
17091;2009-02-14;-999;   0.0;   -3.1
17092;2009-02-15;-999;   4.0;    0.2
17093;2009-02-16;-999;   2.0;    2.5
17094;2009-02-17;-999;   0.0;   -0.3
17095;2009-02-18;-999;   0.0;   -2.3
17096;2009-02-19;-999;   2.8;    0.4
17097;2009-02-20;-999;   0.7;    2.5
17098;2009-02-21;-999;   6.9;    2.3
17099;2009-02-22;-999;   3.7;    5.4
17100;2009-02-23;-999;   0.1;    4.8
17101;2009-02-24;-999;   0.1;    2.3
17102;2009-02-25;-999;   2.1;    4.6
17103;2009-02-26;-999;   6.7;    6.1
17104;2009-02-27;-999;   0.0;    5.5
17105;2009-02-28;-999;   1.2;    5.9
17106;2009-03-01;-999;   0.3;    7.6
17107;2009-03-02;-999;   3.5;    6.5
17108;2009-03-03;-999;   0.0;    6.2
17109;2009-03-04;-999;   0.0;    6.4
17110;2009-03-05;-999;   0.0;    5.7
17111;2009-03-06;-999;   1.6;    4.6
17112;2009-03-07;-999;   0.9;    3.5
17113;2009-03-08;-999;   4.0;    5.4
17114;2009-03-09;-999;   3.1;    4.2
17115;2009-03-10;-999;  10.0;    4.4
17116;2009-03-11;-999;   0.1;    5.0
17117;2009-03-12;-999;   5.0;    5.3
17118;2009-03-13;-999;   0.0;    6.4
17119;2009-03-14;-999;   2.6;    7.2
17120;2009-03-15;-999;   1.7;    7.2
17121;2009-03-16;-999;   0.0;    7.1
17122;2009-03-17;-999;   0.0;    6.9
17123;2009-03-18;-999;   0.0;    5.3
17124;2009-03-19;-999;   0.0;    5.0
17125;2009-03-20;-999;   0.0;    2.3
17126;2009-03-21;-999;   0.1;    4.3
17127;2009-03-22;-999;   2.8;    6.7
17128;2009-03-23;-999;  24.9;    5.3
17129;2009-03-24;-999;   0.2;    2.0
17130;2009-03-25;-999;   3.4;    1.6
17131;2009-03-26;-999;   4.8;    5.3
17132;2009-03-27;-999;   1.5;    6.5
17133;2009-03-28;-999;   5.7;    5.7
17134;2009-03-29;-999;   2.0;    5.6
17135;2009-03-30;-999;   0.0;    5.1
17136;2009-03-31;-999;   0.0;    7.7
17137;2009-04-01;-999;   0.0;    8.0
17138;2009-04-02;-999;   0.0;   10.7
17139;2009-04-03;-999;   0.0;   12.2
17140;2009-04-04;-999;   0.0;   11.5
17141;2009-04-05;-999;   0.0;    9.7
17142;2009-04-06;-999;   0.0;   11.1
17143;2009-04-07;-999;   0.2;   14.4
17144;2009-04-08;-999;   0.7;   12.4
17145;2009-04-09;-999;   0.0;   12.0
17146;2009-04-10;-999;   0.0;   15.3
17147;2009-04-11;-999;   0.0;   15.7
17148;2009-04-12;-999;   0.0;   14.5
17149;2009-04-13;-999;   0.0;   14.1
17150;2009-04-14;-999;   0.0;   15.0
17151;2009-04-15;-999;   0.0;   14.9
17152;2009-04-16;-999;   0.0;   14.9
17153;2009-04-17;-999;   0.0;   10.4
17154;2009-04-18;-999;   0.0;   11.0
17155;2009-04-19;-999;   0.0;    9.9
17156;2009-04-20;-999;   0.0;   11.0
17157;2009-04-21;-999;   0.0;   12.3
17158;2009-04-22;-999;   7.4;    8.1
17159;2009-04-23;-999;   0.0;   10.8
17160;2009-04-24;-999;   0.0;   13.3
17161;2009-04-25;-999;   0.0;   15.8
17162;2009-04-26;-999;   0.0;   17.4
17163;2009-04-27;-999;   0.7;   15.4
17164;2009-04-28;-999;   7.0;   14.6
17165;2009-04-29;-999;   3.7;   11.6
17166;2009-04-30;-999;   0.0;   14.2
17167;2009-05-01;-999;   0.0;   13.8
17168;2009-05-02;-999;   0.3;   13.9
17169;2009-05-03;-999;   1.3;   11.5
17170;2009-05-04;-999;   2.1;    9.8
17171;2009-05-05;-999;   6.2;    9.9
17172;2009-05-06;-999;   1.0;   10.8
17173;2009-05-07;-999;   0.0;   12.6
17174;2009-05-08;-999;   7.0;   13.5
17175;2009-05-09;-999;   0.0;   13.1
17176;2009-05-10;-999;   0.0;   13.3
17177;2009-05-11;-999;   0.0;   11.3
17178;2009-05-12;-999;   0.0;   10.7
17179;2009-05-13;-999;   0.0;   12.5
17180;2009-05-14;-999;   0.0;   13.3
17181;2009-05-15;-999;  10.4;   12.8
17182;2009-05-16;-999;   0.0;   13.4
17183;2009-05-17;-999;   0.6;   14.1
17184;2009-05-18;-999;   0.0;   15.5
17185;2009-05-19;-999;   3.0;   16.4
17186;2009-05-20;-999;   0.0;   15.8
17187;2009-05-21;-999;   5.1;   14.8
17188;2009-05-22;-999;   2.9;   11.9
17189;2009-05-23;-999;   0.0;   13.6
17190;2009-05-24;-999;   0.0;   15.9
17191;2009-05-25;-999;   0.0;   16.0
17192;2009-05-26;-999;   4.6;   18.1
17193;2009-05-27;-999;   3.6;   13.9
17194;2009-05-28;-999;   0.0;   12.9
17195;2009-05-29;-999;   0.0;   14.4
17196;2009-05-30;-999;   0.0;   15.4
17197;2009-05-31;-999;   0.0;   17.8
17198;2009-06-01;-999;   0.0;   19.1
17199;2009-06-02;-999;   0.0;   16.2
17200;2009-06-03;-999;   0.0;   12.2
17201;2009-06-04;-999;   4.5;   10.3
17202;2009-06-05;-999;   1.2;    9.4
17203;2009-06-06;-999;   3.7;   11.0
17204;2009-06-07;-999;  14.3;   11.1
17205;2009-06-08;-999;   0.5;   12.3
17206;2009-06-09;-999;   4.1;   14.0
17207;2009-06-10;-999;   3.4;   14.4
17208;2009-06-11;-999;   8.4;   11.9
17209;2009-06-12;-999;   1.1;   11.9
17210;2009-06-13;-999;   0.0;   12.6
17211;2009-06-14;-999;   0.4;   15.2
17212;2009-06-15;-999;   0.0;   13.9
17213;2009-06-16;-999;   0.0;   11.9
17214;2009-06-17;-999;   0.0;   15.3
17215;2009-06-18;-999;   0.0;   17.4
17216;2009-06-19;-999;  17.7;   13.2
17217;2009-06-20;-999;   0.8;   13.4
17218;2009-06-21;-999;   4.6;   12.1
17219;2009-06-22;-999;   0.0;   14.8
17220;2009-06-23;-999;   0.0;   17.5
17221;2009-06-24;-999;   0.0;   18.2
17222;2009-06-25;-999;   0.1;   17.4
17223;2009-06-26;-999;   0.0;   18.5
17224;2009-06-27;-999;   0.0;   18.1
17225;2009-06-28;-999;   0.0;   17.0
17226;2009-06-29;-999;   0.0;   19.4
17227;2009-06-30;-999;   0.0;   21.1
17228;2009-07-01;-999;   0.0;   23.2
17229;2009-07-02;-999;   0.0;   23.5
17230;2009-07-03;-999;   0.0;   24.8
17231;2009-07-04;-999;   0.0;   21.1
17232;2009-07-05;-999;   0.0;   20.1
17233;2009-07-06;-999;   4.5;   19.4
17234;2009-07-07;-999;   0.0;   18.2
17235;2009-07-08;-999;   2.0;   16.3
17236;2009-07-09;-999;   2.5;   14.5
17237;2009-07-10;-999;   5.1;   13.7
17238;2009-07-11;-999;   3.0;   14.6
17239;2009-07-12;-999;   5.2;   16.1
17240;2009-07-13;-999;   0.1;   19.2
17241;2009-07-14;-999;   0.7;   20.2
17242;2009-07-15;-999;   0.0;   22.2
17243;2009-07-16;-999;   0.0;   20.9
17244;2009-07-17;-999;  18.4;   20.3
17245;2009-07-18;-999;   1.1;   17.4
17246;2009-07-19;-999;   1.4;   16.5
17247;2009-07-20;-999;   3.1;   15.6
17248;2009-07-21;-999;   0.0;   19.0
17249;2009-07-22;-999;  10.1;   20.6
17250;2009-07-23;-999;  18.5;   18.9
17251;2009-07-24;-999;   8.1;   16.6
17252;2009-07-25;-999;  10.5;   15.0
17253;2009-07-26;-999;   0.0;   17.2
17254;2009-07-27;-999;   1.2;   22.0
17255;2009-07-28;-999;   0.3;   17.4
17256;2009-07-29;-999;   7.0;   20.3
17257;2009-07-30;-999;   2.8;   18.2
17258;2009-07-31;-999;   0.0;   16.2
17259;2009-08-01;-999;   0.0;   19.6
17260;2009-08-02;-999;   0.1;   20.5
17261;2009-08-03;-999;   0.0;   18.2
17262;2009-08-04;-999;   0.0;   17.6
17263;2009-08-05;-999;   0.0;   19.6
17264;2009-08-06;-999;   0.0;   22.0
17265;2009-08-07;-999;   0.0;   23.3
17266;2009-08-08;-999;   0.0;   22.3
17267;2009-08-09;-999;   3.3;   20.5
17268;2009-08-10;-999;   0.2;   18.8
17269;2009-08-11;-999;   2.6;   17.8
17270;2009-08-12;-999;   0.4;   17.6
17271;2009-08-13;-999;   0.5;   16.9
17272;2009-08-14;-999;   0.0;   16.2
17273;2009-08-15;-999;   0.0;   21.9
17274;2009-08-16;-999;   0.0;   20.9
17275;2009-08-17;-999;   4.1;   18.2
17276;2009-08-18;-999;   0.4;   17.1
17277;2009-08-19;-999;   0.0;   20.8
17278;2009-08-20;-999;  19.7;   25.4
17279;2009-08-21;-999;   0.0;   19.2
17280;2009-08-22;-999;   0.0;   17.1
17281;2009-08-23;-999;   0.0;   17.7
17282;2009-08-24;-999;   0.0;   19.7
17283;2009-08-25;-999;   0.1;   19.6
17284;2009-08-26;-999;   0.0;   18.6
17285;2009-08-27;-999;   0.0;   21.0
17286;2009-08-28;-999;   0.8;   18.1
17287;2009-08-29;-999;   4.8;   13.5
17288;2009-08-30;-999;   1.0;   13.6
17289;2009-08-31;-999;   0.0;   18.3
17290;2009-09-01;-999;   1.6;   20.9
17291;2009-09-02;-999;   0.2;   17.5
17292;2009-09-03;-999;   6.2;   15.6
17293;2009-09-04;-999;   3.0;   15.2
17294;2009-09-05;-999;   4.2;   14.7
17295;2009-09-06;-999;   0.0;   15.1
17296;2009-09-07;-999;   0.1;   16.8
17297;2009-09-08;-999;   0.0;   19.6
17298;2009-09-09;-999;   0.1;   18.9
17299;2009-09-10;-999;   0.0;   15.8
17300;2009-09-11;-999;   0.0;   14.4
17301;2009-09-12;-999;   0.2;   14.1
17302;2009-09-13;-999;   0.3;   14.9
17303;2009-09-14;-999;   1.6;   15.3
17304;2009-09-15;-999;   0.4;   16.4
17305;2009-09-16;-999;   0.0;   15.8
17306;2009-09-17;-999;   0.0;   11.9
17307;2009-09-18;-999;   0.0;   12.3
17308;2009-09-19;-999;   0.0;   15.5
17309;2009-09-20;-999;   0.0;   16.6
17310;2009-09-21;-999;   0.0;   13.6
17311;2009-09-22;-999;   0.0;   16.3
17312;2009-09-23;-999;   0.1;   16.2
17313;2009-09-24;-999;   0.1;   14.4
17314;2009-09-25;-999;   0.0;   14.0
17315;2009-09-26;-999;   0.0;   14.0
17316;2009-09-27;-999;   0.0;   13.2
17317;2009-09-28;-999;   0.6;   14.7
17318;2009-09-29;-999;   4.1;   13.1
17319;2009-09-30;-999;   2.1;   10.9
17320;2009-10-01;-999;   9.4;   11.4
17321;2009-10-02;-999;   3.0;    8.3
17322;2009-10-03;-999;   2.7;   12.0
17323;2009-10-04;-999;   3.2;   11.0
17324;2009-10-05;-999;   0.0;   10.4
17325;2009-10-06;-999;   2.3;   12.5
17326;2009-10-07;-999;   7.1;   15.2
17327;2009-10-08;-999;   1.0;   11.3
17328;2009-10-09;-999;   0.0;    8.1
17329;2009-10-10;-999;  10.4;    6.6
17330;2009-10-11;-999;   4.3;    9.6
17331;2009-10-12;-999;   0.0;    8.4
17332;2009-10-13;-999;   0.0;    4.9
17333;2009-10-14;-999;   0.0;    4.1
17334;2009-10-15;-999;   2.2;    3.8
17335;2009-10-16;-999;   4.5;    6.5
17336;2009-10-17;-999;   1.0;    6.4
17337;2009-10-18;-999;   0.0;    4.8
17338;2009-10-19;-999;   0.0;    6.7
17339;2009-10-20;-999;   0.0;    5.2
17340;2009-10-21;-999;   0.0;    6.1
17341;2009-10-22;-999;   2.4;    6.5
17342;2009-10-23;-999;   0.0;    6.8
17343;2009-10-24;-999;   3.5;    8.0
17344;2009-10-25;-999;   0.2;   12.4
17345;2009-10-26;-999;   3.1;   11.9
17346;2009-10-27;-999;   0.0;   10.7
17347;2009-10-28;-999;   1.4;   10.4
17348;2009-10-29;-999;   1.4;   10.0
17349;2009-10-30;-999;   0.0;    6.5
17350;2009-10-31;-999;   0.0;    3.4
17351;2009-11-01;-999;  22.5;    5.1
17352;2009-11-02;-999;   3.0;    8.4
17353;2009-11-03;-999;   7.4;    7.7
17354;2009-11-04;-999;   3.6;    4.2
17355;2009-11-05;-999;   4.8;    7.5
17356;2009-11-06;-999;   0.4;    8.8
17357;2009-11-07;-999;   0.3;    7.6
17358;2009-11-08;-999;   0.1;    5.9
17359;2009-11-09;-999;   6.8;    6.8
17360;2009-11-10;-999;   7.9;    5.5
17361;2009-11-11;-999;   2.9;    6.3
17362;2009-11-12;-999;   0.0;    7.0
17363;2009-11-13;-999;   1.2;   10.0
17364;2009-11-14;-999;   0.2;   12.9
17365;2009-11-15;-999;   1.2;   10.8
17366;2009-11-16;-999;   4.8;    9.6
17367;2009-11-17;-999;   0.0;   10.5
17368;2009-11-18;-999;  12.0;    9.5
17369;2009-11-19;-999;   0.0;   11.4
17370;2009-11-20;-999;   0.4;   13.6
17371;2009-11-21;-999;   0.2;   11.6
17372;2009-11-22;-999;   0.8;   11.9
17373;2009-11-23;-999;   9.0;    9.6
17374;2009-11-24;-999;   1.1;   10.3
17375;2009-11-25;-999;   2.4;   11.9
17376;2009-11-26;-999;   0.3;    9.3
17377;2009-11-27;-999;   5.8;    6.8
17378;2009-11-28;-999;   5.3;    7.2
17379;2009-11-29;-999;   0.0;    8.9
17380;2009-11-30;-999;   0.3;    6.4
17381;2009-12-01;-999;   0.0;    1.8
17382;2009-12-02;-999;   0.0;   -1.0
17383;2009-12-03;-999;   1.6;    4.8
17384;2009-12-04;-999;   1.9;    4.6
17385;2009-12-05;-999;   2.3;    3.6
17386;2009-12-06;-999;   4.8;    7.7
17387;2009-12-07;-999;   0.0;    6.6
17388;2009-12-08;-999;   0.4;    3.7
17389;2009-12-09;-999;   0.1;    5.7
17390;2009-12-10;-999;  30.8;    5.3
17391;2009-12-11;-999;   1.0;    5.2
17392;2009-12-12;-999;   0.9;    3.1
17393;2009-12-13;-999;   0.0;    0.6
17394;2009-12-14;-999;   0.2;   -0.6
17395;2009-12-15;-999;   0.0;   -0.5
17396;2009-12-16;-999;   0.0;   -2.6
17397;2009-12-17;-999;   1.0;   -2.5
17398;2009-12-18;-999;   0.5;   -5.0
17399;2009-12-19;-999;   0.6;   -9.4
17400;2009-12-20;-999;   2.1;   -8.8
17401;2009-12-21;-999;   2.5;   -1.7
17402;2009-12-22;-999;   2.8;   -0.6
17403;2009-12-23;-999;   0.0;    0.1
17404;2009-12-24;-999;   2.8;   -1.9
17405;2009-12-25;-999;  12.3;    1.3
17406;2009-12-26;-999;   0.6;    4.1
17407;2009-12-27;-999;   0.2;    3.9
17408;2009-12-28;-999;   0.7;    2.9
17409;2009-12-29;-999;   0.0;   -2.2
17410;2009-12-30;-999;   2.9;   -1.1
17411;2009-12-31;-999;   0.7;    0.3
17412;2010-01-01;-999;   0.0;   -1.1
17413;2010-01-02;-999;   0.6;   -3.8
17414;2010-01-03;-999;   0.5;   -4.6
17415;2010-01-04;-999;   0.5;   -4.5
17416;2010-01-05;-999;   0.1;   -2.2
17417;2010-01-06;-999;   0.0;   -5.7
17418;2010-01-07;-999;   0.5;   -6.2
17419;2010-01-08;-999;   0.2;   -3.2
17420;2010-01-09;-999;   2.3;   -0.5
17421;2010-01-10;-999;   0.8;    0.9
17422;2010-01-11;-999;   4.3;    0.0
17423;2010-01-12;-999;   0.0;   -3.1
17424;2010-01-13;-999;   0.0;   -2.4
17425;2010-01-14;-999;   0.0;   -1.1
17426;2010-01-15;-999;   0.0;   -2.3
17427;2010-01-16;-999;   1.2;   -1.4
17428;2010-01-17;-999;   2.1;   -1.9
17429;2010-01-18;-999;   3.7;    0.2
17430;2010-01-19;-999;   0.5;    1.3
17431;2010-01-20;-999;   0.3;   -0.7
17432;2010-01-21;-999;   0.0;   -6.2
17433;2010-01-22;-999;   0.0;   -5.6
17434;2010-01-23;-999;   0.0;   -7.8
17435;2010-01-24;-999;   0.0;   -9.4
17436;2010-01-25;-999;   0.0;   -8.2
17437;2010-01-26;-999;   0.0;  -10.0
17438;2010-01-27;-999;   3.0;   -4.8
17439;2010-01-28;-999;   0.2;    1.8
17440;2010-01-29;-999;   6.8;    0.2
17441;2010-01-30;-999;   1.2;   -3.6
17442;2010-01-31;-999;   1.7;   -0.2
17443;2010-02-01;-999;   0.5;   -0.6
17444;2010-02-02;-999;  12.1;   -1.1
17445;2010-02-03;-999;   0.2;    1.1
17446;2010-02-04;-999;   2.3;    0.8
17447;2010-02-05;-999;   0.0;    1.2
17448;2010-02-06;-999;   0.1;   -0.3
17449;2010-02-07;-999;   0.0;   -6.4
17450;2010-02-08;-999;   0.0;   -5.1
17451;2010-02-09;-999;   0.3;   -4.1
17452;2010-02-10;-999;   0.8;   -3.4
17453;2010-02-11;-999;   0.0;   -2.3
17454;2010-02-12;-999;   0.8;   -3.0
17455;2010-02-13;-999;   1.8;   -2.5
17456;2010-02-14;-999;   0.5;   -3.4
17457;2010-02-15;-999;   0.0;   -6.4
17458;2010-02-16;-999;   0.0;   -2.5
17459;2010-02-17;-999;   0.6;   -3.9
17460;2010-02-18;-999;   1.2;    0.3
17461;2010-02-19;-999;   0.1;    4.0
17462;2010-02-20;-999;   0.1;    1.6
17463;2010-02-21;-999;   3.9;   -0.1
17464;2010-02-22;-999;  10.2;    2.7
17465;2010-02-23;-999;   0.0;    0.5
17466;2010-02-24;-999;   5.6;   -0.6
17467;2010-02-25;-999;   1.3;    4.7
17468;2010-02-26;-999;   2.8;    6.0
17469;2010-02-27;-999;   0.2;    5.9
17470;2010-02-28;-999;   9.8;    4.8
17471;2010-03-01;-999;   2.9;    3.0
17472;2010-03-02;-999;   0.4;    3.0
17473;2010-03-03;-999;   0.2;    2.1
17474;2010-03-04;-999;   0.0;   -0.1
17475;2010-03-05;-999;   9.6;   -1.0
17476;2010-03-06;-999;   0.1;   -2.4
17477;2010-03-07;-999;   0.2;   -4.0
17478;2010-03-08;-999;   0.0;   -1.2
17479;2010-03-09;-999;   0.0;   -3.5
17480;2010-03-10;-999;   0.3;   -2.4
17481;2010-03-11;-999;   0.6;    0.3
17482;2010-03-12;-999;   0.7;    3.8
17483;2010-03-13;-999;   3.2;    4.1
17484;2010-03-14;-999;   2.8;    4.0
17485;2010-03-15;-999;   4.4;    2.0
17486;2010-03-16;-999;   0.0;    3.0
17487;2010-03-17;-999;   0.1;    7.6
17488;2010-03-18;-999;   0.0;   10.0
17489;2010-03-19;-999;   2.2;   12.1
17490;2010-03-20;-999;  11.4;   12.5
17491;2010-03-21;-999;   5.0;    8.9
17492;2010-03-22;-999;   0.6;    8.4
17493;2010-03-23;-999;   0.0;    8.7
17494;2010-03-24;-999;   0.0;    9.9
17495;2010-03-25;-999;   0.0;   13.8
17496;2010-03-26;-999;  22.8;   12.8
17497;2010-03-27;-999;   9.7;    7.9
17498;2010-03-28;-999;   3.1;    7.3
17499;2010-03-29;-999;   0.0;    8.1
17500;2010-03-30;-999;  27.6;   10.1
17501;2010-03-31;-999;   0.0;    9.2
17502;2010-04-01;-999;   2.1;    5.0
17503;2010-04-02;-999;   0.0;    7.7
17504;2010-04-03;-999;   0.7;    8.5
17505;2010-04-04;-999;   1.2;    9.5
17506;2010-04-05;-999;   0.2;    7.3
17507;2010-04-06;-999;   0.0;   10.4
17508;2010-04-07;-999;   0.0;   11.9
17509;2010-04-08;-999;   0.1;    8.8
17510;2010-04-09;-999;   0.0;    8.7
17511;2010-04-10;-999;   0.0;    8.5
17512;2010-04-11;-999;   0.1;    6.4
17513;2010-04-12;-999;   0.0;    6.1
17514;2010-04-13;-999;   0.0;    7.6
17515;2010-04-14;-999;   0.0;    7.6
17516;2010-04-15;-999;   0.0;    8.7
17517;2010-04-16;-999;   0.0;    7.9
17518;2010-04-17;-999;   0.0;    8.4
17519;2010-04-18;-999;   0.0;   10.6
17520;2010-04-19;-999;   0.0;    6.6
17521;2010-04-20;-999;   2.8;    5.7
17522;2010-04-21;-999;   2.5;    5.3
17523;2010-04-22;-999;   0.0;    6.0
17524;2010-04-23;-999;   0.0;    6.8
17525;2010-04-24;-999;   0.0;   10.2
17526;2010-04-25;-999;   0.0;   14.7
17527;2010-04-26;-999;   1.8;   11.6
17528;2010-04-27;-999;   0.0;   11.2
17529;2010-04-28;-999;   0.0;   13.0
17530;2010-04-29;-999;   2.4;   18.0
17531;2010-04-30;-999;   0.1;   14.1
17532;2010-05-01;-999;   2.8;   11.2
17533;2010-05-02;-999;  12.9;    9.4
17534;2010-05-03;-999;   8.5;    7.3
17535;2010-05-04;-999;   0.0;    6.9
17536;2010-05-05;-999;   0.0;    7.3
17537;2010-05-06;-999;   9.0;    7.0
17538;2010-05-07;-999;   2.1;    7.1
17539;2010-05-08;-999;   0.8;    8.0
17540;2010-05-09;-999;   0.1;    8.5
17541;2010-05-10;-999;   0.0;    7.0
17542;2010-05-11;-999;   6.8;    7.9
17543;2010-05-12;-999;   0.6;    8.3
17544;2010-05-13;-999;   0.0;    8.4
17545;2010-05-14;-999;   0.0;    9.3
17546;2010-05-15;-999;   6.1;    9.5
